Date,Year,Week,Description,Amount,Level 1,Level 2,Level 3,Transaction Type,Payment Mode
20/12/24,2024,51,Birthday Gift - Duby’s Friend’s Child in Sobha City,401,Regular,Gifting,Birthday Gift,Credit Card,HDFC Infinia
21/12/24,2024,51,Krishna Cafe - Sobha City,129,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
21/12/24,2024,51,Instamart,439,Regular,Food,Groceries,Credit Card,HDFC Swiggy
21/12/24,2024,51,Parking - Bhartiya Mall,90,Regular,Car,Parking,Credit Card,HDFC Infinia
21/12/24,2024,51,UrbanCompany - Body Waxing for Duby,1566,Regular,Health & Wellness,Bodycare,Credit Card,HDFC Infinia
21/12/24,2024,51,AmazonPay Cashback - Dec’24,-554,Regular,Credit,Cashback,Digital Wallet,AmazonPay
21/12/24,2024,51,Refund - Tata CliQ Adidas Purple Jacket,-1800,Regular,Shopping,Fashion,Digital Wallet,Tata Neu
22/12/24,2024,51,Parking - Comal MG Road,50,Regular,Car,Parking,Credit Card,HDFC TataNeu Infinity
22/12/24,2024,51,Cafe Coffee Day - Sobha City,72,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
22/12/24,2024,51,Snack - Shawarma - Sobha City,165,Regular,Food,Dine-out,UPI,Google Pay
22/12/24,2024,51,Birthday Gift - Chandra Brahmasa - Andamen Jacket,3931,One-Time,Gifting,Birthday Gift,Credit Card,HDFC Infinia
22/12/24,2024,51,Uber - Delivery of Dubai Chocolates from Khalid,415.79,Regular,Services,Logistics & Delivery,Credit Card,HDFC Infinia
22/12/24,2024,51,Adjustment - Birthday Gift - Chandra Brahmasa,-6785,One-Time,Gifting,Birthday Gift,UPI,Google Pay
23/12/24,2024,52,HDFC Swiggy Cashback - Dec’24,-932.1,Regular,Credit,Cashback,Credit Card,HDFC Swiggy
23/12/24,2024,52,iCloud 2TB - Dec’24,749,Regular,Subscription,Cloud Storage,Credit Card,ICICI AmazonPay
23/12/24,2024,52,Electricity Bill - Dec’24,328,Regular,Utilities,Electricity,Credit Card,HDFC Infinia
23/12/24,2024,52,YouTube Music - Dec’24,89,Regular,Subscription,Music,Credit Card,HDFC Infinia
23/12/24,2024,52,Tomb Raider: Definite Survivor Trilogy (899 + 8.99 + 1.62),909.61,Regular,Entertainment,Gaming,Credit Card,HDFC Infinia
23/12/24,2024,52,Mass Effect Legendary Edition (319 + 3.19 + 0.57),322.76,Regular,Entertainment,Gaming,Credit Card,HDFC Infinia
23/12/24,2024,52,Christmas Gift - Toscano Plum Cake,415,One-Time,Gifting,Festival Gift,Credit Card,HDFC Infinia
23/12/24,2024,52,Wedding Anniversary Gift - Mother-in-Law - Home Centre,666.20,One-Time,Gifting,General Gift,Credit Card,HDFC Infinia
23/12/24,2024,52,Wedding Anniversary Gift - Father-in-Law - Shirt,1790,One-Time,Gifting,General Gift,Credit Card,HDFC Infinia
23/12/24,2024,52,AllMarket,317,Regular,Food,Groceries,Credit Card,HDFC Infinia
24/12/24,2024,52,Bandipur Forest Green Fee,20,Regular,Car,Toll,Cash,Cash
24/12/24,2024,52,Tolls - BLR to MSR to SBY (170 + 160 + 60 + 35),425,Regular,Car,Toll,Digital Wallet,AmazonPay
24/12/24,2024,52,AmazonPay Wallet Reload,-377,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
24/12/24,2024,52,Maid Cooking Charges - Dec’24,5000,Regular,Food,Cook,UPI,Google Pay
24/12/24,2024,52,Maid Cooking Charges - Dec’24 Christmas Bonus,1000,Regular,Food,Cook,UPI,Google Pay
24/12/24,2024,52,AmazonPay Wallet Reload,377,Regular,Wallet Topup,AmazonPay,UPI,Google Pay
24/12/24,2024,52,Movie - Rifle Club - Jaithra Cinemas,510.03,Regular,Entertainment,Cinema,Credit Card,HDFC Infinia
25/12/24,2024,52,TataNeu Cashback - Dec’24,-430,Regular,Credit,Cashback,Digital Wallet,Tata Neu
25/12/24,2024,52,Nesto Supermarket - Gift for Padinjarathara Home,842,One-Time,Gifting,Festival Gift,Credit Card,HDFC Infinia
25/12/24,2024,52,Nesto Supermarket - Gift for Aleena’s Home,508,One-Time,Gifting,Festival Gift,Credit Card,HDFC Infinia
26/12/24,2024,52,Meera Specialty Clinic Wayanad - Duby’s Hair Medicines,1645,Regular,Health & Wellness,Medicines,Credit Card,HDFC Infinia
27/12/24,2024,52,Jio Data Pack,29,Regular,Subscription,Mobile Data,Digital Wallet,AmazonPay
27/12/24,2024,52,Oshin Cafe with Duby,284,Regular,Food,Dine-out,Credit Card,HDFC Infinia
28/12/24,2024,52,Snack - Old School Kombucha,200,Regular,Food,Dine-out,UPI,Google Pay
28/12/24,2024,52,Snack - Maggi @ Kattukunnu Trek,140,Regular,Food,Dine-out,UPI,Google Pay
28/12/24,2024,52,Snack - Moru @ Kattukunnu Trek,100,Regular,Food,Dine-out,UPI,Google Pay
28/12/24,2024,52,Trekking Charges - Kattukunnu Trek,2400,Regular,Health & Wellness,Trekking & Hiking,UPI,Google Pay
28/12/24,2024,52,Malayalam Books for Duby,460,Regular,Shopping,Books,Credit Card,HDFC Infinia
29/12/24,2024,52,Sindur Kalpetta (Mundu for Jaseel),649,One-Time,Shopping,Fashion,Credit Card,HDFC Infinia
30/12/24,2024,53,Wedding Gift - Nandu & Namitha,3000,One-Time,Gifting,Wedding Gift,UPI,Google Pay
31/12/24,2024,53,Alibaba & 41 Dishes Kalpetta with in-Laws,819,Regular,Food,Dine-out,Credit Card,HDFC Infinia
31/12/24,2024,53,CRED Cashback - Dec’24,-4,Regular,Credit,Cashback,UPI,Cred
Date,Year,Week,Description,Amount,Level 1,Level 2,Level 3,Transaction Type,Payment Mode
01/01/25,2025,1,OneCard Cashback,-843.67,Regular,Credit,Cashback,Credit Card,OneCard
01/01/25,2025,1,Cash,-88,Regular,Wallet Topup,Carry Forward,Cash,Cash
01/01/25,2025,1,AmazonPay Wallet - Balance as of 01/01/2025,-440.24,Regular,Wallet Topup,Carry Forward,Digital Wallet,AmazonPay
01/01/25,2025,1,Tata Neu Wallet - Balance as of 01/01/2025,-8527.79,Regular,Wallet Topup,Carry Forward,Digital Wallet,Tata Neu
01/01/25,2025,1,Club Sulaimani Nesto Kalpetta,116,Regular,Food,Dine-out,Credit Card,HDFC Infinia
01/01/25,2025,1,Snack - Corn - Kalpetta,60,Regular,Food,Dine-out,UPI,Google Pay
01/01/25,2025,1,Bodycraft Membership taken 22 Dec 2024,11000,Regular,Health & Wellness,Salon & Haircare,Credit Card,HDFC Infinia
01/01/25,2025,1,Notebooks - Nesto Kalpetta,170,Regular,Services,Stationery,Credit Card,HDFC Infinia
01/01/25,2025,1,Wedding Gift - Mathew & Abhimol,3000,One-Time,Gifting,Wedding Gift,UPI,Google Pay
02/01/25,2025,1,AmazonPay Wallet Reload - TataNeu Gift Card INR 414,414,Regular,Wallet Topup,AmazonPay,Credit Card,HDFC TataNeu Infinity
02/01/25,2025,1,AmazonPay Wallet Reload,-414,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
02/01/25,2025,1,BBC Bakes Kalpetta - Snacks with Duby,120,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
02/01/25,2025,1,Tata CliQ - Adidas Grey Jacket & Black T-Shirt,2871,Regular,Shopping,Fashion,Digital Wallet,Tata Neu
02/01/25,2025,1,Jio Data Pack,19,Regular,Subscription,Mobile Data,Credit Card,ICICI AmazonPay
03/01/25,2025,1,AmazonPay Wallet Reload - TataNeu Gift Card INR 500,500,Regular,Wallet Topup,AmazonPay,Credit Card,HDFC TataNeu Infinity
03/01/25,2025,1,AmazonPay Wallet Reload,-500,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
03/01/25,2025,1,Vinayaka Mylari Mysore,60,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
03/01/25,2025,1,Tolls - SBY to MSR to BLR (35 + 60 + 160 + 170 + 30 + 115),570,Regular,Car,Toll,Digital Wallet,AmazonPay
03/01/25,2025,1,Bandipur Forest Green Fee,20,Regular,Car,Toll,Cash,Cash
03/01/25,2025,1,BMW X5 - Indian Oil - 20L,1774.75,Regular,Car,Fuel,Credit Card,HDFC Infinia
04/01/25,2025,1,Instamart,555,Regular,Food,Groceries,Digital Wallet,Swiggy Money
04/01/25,2025,1,SmartBuy Gyftr - Swiggy - INR 6000 Voucher,6000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
04/01/25,2025,1,SmartBuy Gyftr - Swiggy Money Voucher,-6000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
05/01/25,2025,1,McDonald’s - McFlurry x 2,184.99,Regular,Food,Dine-out,Credit Card,HDFC Infinia
05/01/25,2025,1,Westside - Bhartiya Mall,3895.01,Regular,Shopping,Fashion,Credit Card,HDFC Infinia
05/01/25,2025,1,Parking - Bhartiya Mall,70,Regular,Car,Parking,Credit Card,HDFC Infinia
06/01/25,2025,2,Nicobar - Duby’s Coffee Mug,825,Regular,Shopping,Household,Credit Card,HDFC Infinia
06/01/25,2025,2,Jio Data Pack - 1 Year,3599,Regular,Subscription,Mobile Data,Credit Card,ICICI AmazonPay
07/01/25,2025,2,Instamart,612,Regular,Food,Groceries,Digital Wallet,Swiggy Money
08/01/25,2025,2,Assassin’s Creed: Underworld,375,Regular,Shopping,Books,Digital Wallet,AmazonPay
08/01/25,2025,2,Milano Ice Cream MG Road,240,Regular,Food,Dine-out,Credit Card,HDFC Infinia
08/01/25,2025,2,"Paragon Restaurant, Church Street with Sumangal & Ajay",871,Regular,Food,Dine-out,UPI,Google Pay
08/01/25,2025,2,Instamart,459,Regular,Food,Groceries,Digital Wallet,Swiggy Money
08/01/25,2025,2,Gym Training for Duby - Jan’25,5000,Regular,Health & Wellness,Fitness,UPI,Google Pay
08/01/25,2025,2,"Pressto Indiranagar Drycleaning - Kurta, Pyjama, Gown",1601,Regular,Services,Laundry,UPI,Google Pay
08/01/25,2025,2,Parking - Sobha One Mall,120,Regular,Car,Parking,Credit Card,HDFC Infinia
09/01/25,2025,2,Instamart,551,Regular,Food,Groceries,Digital Wallet,Swiggy Money
10/01/25,2025,2,"Movie - Rekhachitram - PVR, Bhartiya Mall",664.96,Regular,Entertainment,Cinema,Credit Card,HDFC Infinia
11/01/25,2025,2,Cafe Coffee Day - Sobha City,70,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
11/01/25,2025,2,Snack - Panipuri - Sobha City,80,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
11/01/25,2025,2,McDonald’s - McFlurry,95,Regular,Food,Dine-out,Credit Card,HDFC Infinia
11/01/25,2025,2,Snack - Paav Bhaji - Sobha City,150,Regular,Food,Dine-out,UPI,Google Pay
11/01/25,2025,2,House Warming Gift - Puspendu & Vineeta,1598,One-Time,Gifting,General Gift,Credit Card,HDFC Infinia
12/01/25,2025,2,Tim Horton’s HSR Layout with Duby & Khalid,1064.74,Regular,Food,Dine-out,Credit Card,HDFC Infinia
12/01/25,2025,2,Parking - Bhartiya Mall,110,Regular,Car,Parking,Credit Card,HDFC Infinia
12/01/25,2025,2,Tolls - Electronics City (60 + 30),90,Regular,Car,Toll,Digital Wallet,AmazonPay
12/01/25,2025,2,BMW X5 - Indian Oil - 20L,1782.97,Regular,Car,Fuel,Credit Card,HDFC Infinia
13/01/25,2025,3,Instamart,665,Regular,Food,Groceries,Digital Wallet,Swiggy Money
14/01/25,2025,3,Amazon Pay Cashback - Fastag Payments Dec’24,-5.75,Regular,Credit,Cashback,Digital Wallet,AmazonPay
14/01/25,2025,3,BBInstant - Diet Coke,40,Regular,Food,Groceries,Digital Wallet,AmazonPay
15/01/25,2025,3,Instamart,498,Regular,Food,Groceries,Digital Wallet,Swiggy Money
15/01/25,2025,3,Swiggy Lunch - Harvest & Co. Salads,458,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
15/01/25,2025,3,Swiggy Dinner - Leon Grill,773,Regular,Food,Swiggy,Digital Wallet,Swiggy Money
17/01/25,2025,3,Bonus Reward - UPI Spends Jan’25,-322,Regular,Credit,Cashback,Digital Wallet,Tata Neu
17/01/25,2025,3,Instamart,760,Regular,Food,Groceries,Digital Wallet,Swiggy Money
17/01/25,2025,3,Ajay’s Bachelor Trip - Resort Booking (32216 INR to be split by 5),32216,One-Time,Travel,Vacation & Sightseeing,Credit Card,HDFC TataNeu Infinity
17/01/25,2025,3,Ajay’s Bachelor Trip - Core Safari (28500 INR to be split by 5),28500,One-Time,Travel,Vacation & Sightseeing,Credit Card,HDFC Infinia
18/01/25,2025,3,Auto - MG Road to Indiranagar,150,Regular,Travel,Cabs,UPI,Google Pay
18/01/25,2025,3,Krishna Cafe - Sobha City,30,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
18/01/25,2025,3,Araku Coffee,1000,Regular,Food,Dine-out,Credit Card,HDFC Infinia
18/01/25,2025,3,Dhaba 1986 - Duby,439,Regular,Food,Dine-out,Credit Card,HDFC Infinia
18/01/25,2025,3,Swiggy Dineout - Dhaba 1986 with Duby,669,Regular,Food,Dine-out,Digital Wallet,Swiggy Money
18/01/25,2025,3,Netflix - Jan’25,649,Regular,Subscription,OTT,Credit Card,HDFC Infinia
18/01/25,2025,3,Adobe Photography Subscription - Jan’25,318.6,Regular,Subscription,Web & Software,Credit Card,HDFC Infinia
19/01/25,2025,3,Krishna Cafe - Sobha City,15,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
19/01/25,2025,3,Krishna Cafe - Sobha City,30,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
19/01/25,2025,3,iPhone 12 Pro Max Tempered Glass Replacement,350,Regular,Shopping,Electronics,Credit Card,HDFC TataNeu Infinity
19/01/25,2025,3,AllMarket,188,Regular,Food,Groceries,Credit Card,HDFC Infinia
19/01/25,2025,3,Medicines for Duby,85,Regular,Health & Wellness,Medicines,Credit Card,HDFC Infinia
20/01/25,2025,4,"Ice Cream Party (Busthan, Teena, Nandu, Namitha + 3)",414,Regular,Food,Groceries,Credit Card,HDFC Swiggy
20/01/25,2025,4,Instamart,246,Regular,Food,Groceries,Digital Wallet,Swiggy Money
20/01/25,2025,4,Instamart,345,Regular,Food,Groceries,Digital Wallet,Swiggy Money
20/01/25,2025,4,Airtel Data Pack - 1 Year,3599,Regular,Subscription,Mobile Data,Credit Card,ICICI AmazonPay
20/01/25,2025,4,"Swiggy Dinner - Party (Busthan, Teena, Nandu, Namitha + 3)",578,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
20/01/25,2025,4,"Swiggy Dinner - Party (Busthan, Teena, Nandu, Namitha + 3)",406,Regular,Food,Swiggy,Credit Card,HDFC Swiggy
20/01/25,2025,4,SmartBuy Gyftr - Swiggy - INR 600 Voucher,600,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
20/01/25,2025,4,SmartBuy Gyftr - Swiggy Money Voucher,-600,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
20/01/25,2025,4,Birthday Gift - Shevantika Nanda - Columbia Shoes (Splitwise),2000,One-Time,Gifting,Birthday Gift,UPI,Google Pay
21/01/25,2025,4,AmazonPay Cashback - Jan’25,-108,Regular,Credit,Cashback,Digital Wallet,AmazonPay
21/01/25,2025,4,Instamart,432,Regular,Food,Groceries,Credit Card,HDFC Swiggy
22/01/25,2025,4,iCloud 2TB - Jan’25,749,Regular,Subscription,Cloud Storage,Credit Card,ICICI AmazonPay
22/01/25,2025,4,Instamart,473,Regular,Food,Groceries,Digital Wallet,Swiggy Money
22/01/25,2025,4,Instamart,335,Regular,Food,Groceries,Digital Wallet,Swiggy Money
22/01/25,2025,4,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
22/01/25,2025,4,SmartBuy Gyftr - Swiggy Money Voucher,-3000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
22/01/25,2025,4,Litigation Fee - Adv. Pavan & Adv. Sankarshan,15000,One-Time,Legal,Legal Fee,UPI,Google Pay
23/01/25,2025,4,HDFC Swiggy Cashback - Jan’25,-183,Regular,Credit,Cashback,Credit Card,HDFC Swiggy
23/01/25,2025,4,"Movie - Dominic & The Ladies Purse - PVR, Bhartiya Mall",577.80,Regular,Entertainment,Cinema,Credit Card,HDFC Infinia
23/01/25,2025,4,McDonald’s - McFlurry,95,Regular,Food,Dine-out,Credit Card,HDFC Infinia
23/01/25,2025,4,Electricity Bill - Jan’25,297,Regular,Utilities,Electricity,Credit Card,HDFC Infinia
23/01/25,2025,4,Flight BLR-BHO (17th April) & BHO-BLR (20th April),3434,One-Time,Travel,Flight,Credit Card,HDFC Infinia
23/01/25,2025,4,Instamart,526,Regular,Food,Groceries,Digital Wallet,Swiggy Money
23/01/25,2025,4,YouTube Music - Jan’25,89,Regular,Subscription,Music,Credit Card,HDFC Infinia
23/01/25,2025,4,Ajay’s Bachelor Trip - Core Safari (21000 INR to be split by 5),21000,One-Time,Travel,Vacation & Sightseeing,Credit Card,HDFC Infinia
24/01/25,2025,4,Instamart,270,Regular,Food,Groceries,Digital Wallet,Swiggy Money
24/01/25,2025,4,Parking - Bhartiya Mall,90,Regular,Car,Parking,Credit Card,HDFC Infinia
24/01/25,2025,4,Uber - Home to Indiranagar,316.3,Regular,Travel,Cabs,Credit Card,HDFC Infinia
25/01/25,2025,4,TataNeu Cashback - Jan’25,-603,Regular,Credit,Cashback,Digital Wallet,Tata Neu
25/01/25,2025,4,Bonus Reward - UPI Spends Jan’25,-4,Regular,Credit,Cashback,Digital Wallet,Tata Neu
25/01/25,2025,4,"Cafe Coffee Day - Sobha City with Duby, Khalid & MIL",285,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
25/01/25,2025,4,"Swiggy Dineout - Oia with Duby, Khalid & MIL",943,Regular,Food,Dine-out,Digital Wallet,Swiggy Money
25/01/25,2025,4,Instamart,462,Regular,Food,Groceries,Digital Wallet,Swiggy Money
25/01/25,2025,4,"Swiggy Dineout - Oia with Duby, Khalid & MIL",1819,Regular,Food,Dine-out,Credit Card,HDFC Swiggy
25/01/25,2025,4,"Rameshwaram Cafe with Duby, Khalid & MIL",580,Regular,Food,Dine-out,Credit Card,HDFC Infinia
25/01/25,2025,4,Lifestyle,159.3,Regular,Shopping,Fashion,Credit Card,HDFC Infinia
26/01/25,2025,4,Krishna Cafe - Sobha City,140,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
26/01/25,2025,4,Toll Reload for Ecosport,756.75,Regular,Car,Toll,Credit Card,HDFC TataNeu Infinity
26/01/25,2025,4,Toll Reload for Ecosport - Paid for by Dad,-756.75,Regular,Car,Toll,Credit Card,HDFC TataNeu Infinity
26/01/25,2025,4,Maid Cooking Charges - Jan’25,5000,Regular,Food,Cook,UPI,Google Pay
26/01/25,2025,4,SmartBuy Gyftr - Swiggy - INR 3000 Voucher,3000,Regular,Wallet Topup,Swiggy Money,Credit Card,HDFC Infinia
26/01/25,2025,4,SmartBuy Gyftr - Swiggy Money Voucher,-1000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
26/01/25,2025,4,Instamart,686,Regular,Food,Groceries,Digital Wallet,Swiggy Money
26/01/25,2025,4,Ford Ecosport - HDFC FasTag Topup,-750,Regular,Wallet Topup,Fastag,Digital Wallet,HDFC Fastag
26/01/25,2025,4,Ford Ecosport - HDFC FasTag Topup,756.75,Regular,Wallet Topup,Fastag,Credit Card,HDFC TataNeu Infinity
27/01/25,2025,5,Parking - Forum Rex Walk Mall,150,Regular,Car,Parking,Digital Wallet,AmazonPay
27/01/25,2025,5,Flight BLR-SXR (27th Feb) & SXR-BLR (03rd Mar),23470,One-Time,Travel,Flight,Credit Card,AMEX Platinum Travel
27/01/25,2025,5,Tolls - BLR to MSR to SBY (170 + 160 + 60 + 35),425,Regular,Car,Toll,Digital Wallet,HDFC Fastag
27/01/25,2025,5,BMW X5 - Indian Oil - 20L,1782.97,Regular,Car,Fuel,Credit Card,HDFC Infinia
28/01/25,2025,5,Instamart,17,Regular,Food,Groceries,Digital Wallet,AmazonPay
28/01/25,2025,5,Instamart,314,Regular,Food,Groceries,Digital Wallet,Swiggy Money
29/01/25,2025,5,Instamart,504,Regular,Food,Groceries,Credit Card,HDFC Swiggy
30/01/25,2025,5,Ajay’s Bachelor Trip - Resort & Core Safari Booking Settlement,-65376,One-Time,Travel,Vacation & Sightseeing,UPI,Google Pay
30/01/25,2025,5,Parking - Brigade Road,90,Regular,Car,Parking,Credit Card,HDFC TataNeu Infinity
30/01/25,2025,5,"Burma Burma, Indiranagar with Sumangal & Ajay",1200,Regular,Food,Dine-out,UPI,Google Pay
30/01/25,2025,5,Dessert - Amadora Ice Cream with Sumangal & Ajay,510,Regular,Food,Dine-out,Credit Card,HDFC Infinia
31/01/25,2025,5,CRED Cashback - Jan’25,-21,Regular,Credit,Cashback,UPI,Cred
31/01/25,2025,5,SmartBuy Gyftr - Swiggy Money Voucher,-2000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
31/01/25,2025,5,Instamart,564,Regular,Food,Groceries,Digital Wallet,Swiggy Money
01/02/25,2025,5,Krishna Cafe - Sobha City,45,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
01/02/25,2025,5,Traffic Fine - Parking Violation at Kalyan Nagar,500,Regular,Car,Fine,UPI,Google Pay
01/02/25,2025,5,Dessert - Smoor BLR T2 Airport with Duby,237,Regular,Food,Dine-out,Credit Card,HDFC Infinia
01/02/25,2025,5,Parking - BLR Airport,200,Regular,Car,Parking,Credit Card,HDFC Infinia
01/02/25,2025,5,Coffee - Cothas BLR T2 Airport with Duby,155,Regular,Food,Dine-out,Credit Card,AMEX Platinum Travel
01/02/25,2025,5,Instamart,246,Regular,Food,Groceries,Digital Wallet,Swiggy Money
01/02/25,2025,5,Tolls - BLR Airport (115 + 55),170,Regular,Car,Toll,Digital Wallet,HDFC Fastag
01/02/25,2025,5,Ford Ecosport - Indian Oil - 20L,2062.47,Regular,Car,Fuel,Credit Card,HDFC Infinia
02/02/25,2025,5,Gym Training for Duby - Feb’25,2000,Regular,Health & Wellness,Fitness,UPI,Google Pay
02/02/25,2025,5,Porter Delivery of Legal Documents (349+285),634,Regular,Services,Logistics & Delivery,UPI,Google Pay
02/02/25,2025,5,T-Hut Coconut Pudding,125,Regular,Food,Dine-out,UPI,Google Pay
03/02/25,2025,6,"Movie - Oru Jaathi Jaathakam - PVR, Bhartiya Mall",560,Regular,Entertainment,Cinema,UPI,Google Pay
03/02/25,2025,6,Parking - Bhartiya Mall,90,Regular,Car,Parking,Credit Card,HDFC Infinia
03/02/25,2025,6,Instamart,488,Regular,Food,Groceries,Digital Wallet,Swiggy Money
04/02/25,2025,6,Krishna Cafe - Sobha City,30,Regular,Food,Dine-out,Credit Card,HDFC TataNeu Infinity
04/02/25,2025,6,Razorpay FTX 2025 Conference,2699,One-Time,Events,Conference,Credit Card,HDFC Infinia
04/02/25,2025,6,McDonald’s - McFlurry,129,Regular,Food,Dine-out,Credit Card,HDFC Infinia
04/02/25,2025,6,Ditto Insurance Quiz - Winner - Swiggy INR 1000 Voucher,-1000,Regular,Wallet Topup,Swiggy Money,Digital Wallet,Swiggy Money
04/02/25,2025,6,Instamart,416,Regular,Food,Groceries,Digital Wallet,Swiggy Money
05/02/25,2025,6,AmazonPay Wallet Reload - TataNeu Gift Card INR 200,200,Regular,Wallet Topup,AmazonPay,Credit Card,HDFC TataNeu Infinity
05/02/25,2025,6,AmazonPay Wallet Reload,-200,Regular,Wallet Topup,AmazonPay,Digital Wallet,AmazonPay
05/02/25,2025,6,Max Fashion - Yellow Kurta,999,Regular,Shopping,Fashion,Credit Card,HDFC Infinia
05/02/25,2025,6,Parking - Bhartiya Mall,50,Regular,Car,Parking,Credit Card,HDFC Infinia
05/02/25,2025,6,Airtel Wifi - Static IP Charges - Jan’25,298.04,Regular,Subscription,Internet WiFi,Credit Card,AMEX Platinum Travel
05/02/25,2025,6,Instamart,219,Regular,Food,Groceries,Digital Wallet,Swiggy Money
06/02/25,2025,6,BMW X5 - Tyre Maintenance - Air Filling,50,Regular,Car,Maintenance & Repair,UPI,Google Pay
06/02/25,2025,6,Tolls - BLR to MSR to SBY (170 + 160 + 60 + 35),425,Regular,Car,Toll,Digital Wallet,AmazonPay
06/02/25,2025,6,BMW X5 - Shell - 40L,3585.57,Regular,Car,Fuel,Credit Card,HDFC Infinia
